"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"41456","data engineer","Ireland","USD",115000,180000,"ai-jobs.net",NA,5,"Europe","Ireland","apis, aws, azure, business intelligence, databricks, data governance, data warehouse, data warehousing, engineering, etl, machine learning, oracle, physics, power bi, python, r, security, spark, sql, ssis, optimization, programming, data engineering, data security, data integration, t sql, api"
"41529","senior data analyst government programs",NA,"USD",92000,130000,"ai-jobs.net","bachelor",6,NA,NA,"business intelligence, data analysis, data analytics, data visualization, data warehouse, ms sql, research, leadership, communication"
"41540","autonomy systems and safety engineer","United States","USD",141000,211000,"ai-jobs.net","master",8,"Americas","United States","architecture, autonomous driving, computer science, data analysis, deep learning, engineering, machine learning, physics, privacy, python, robotics, collaboration, teamwork, communication, reinforcement learning, c++"
"41520","data analyst partners","Brazil","USD",75000,130000,"ai-jobs.net","bachelor",NA,"Americas","Brazil","data analytics, data visualization, privacy, python, sql, tableau, communication"
"41507","senior data engineer","Ireland","USD",115000,180000,"ai-jobs.net",NA,5,"Europe","Ireland","apis, architecture, business intelligence, data pipelines, data warehouse, data warehousing, engineering, etl, mysql, pipelines, redshift, snowflake, sql, tableau, vr, creativity, data processing, api, communication, data engineering"
"41557","data science consultant tssci clearance","United States","USD",30000,76000,"ai-jobs.net",NA,7,"Americas","United States","agile, architecture, big data, data analytics, data governance, data mining, data visualization, machine learning, nonprofit, research, security, statistics, data science, unstructured data, open source, cloud computing"
"41554","senior data scientist","India","USD",129000,185000,"ai-jobs.net","phd",NA,"Asia","India","a/b testing, data analysis, e commerce, machine learning, mathematics, ml models, nlp, predictive modeling, python, sql, statistics, communication, hypothesis testing, phd, data science, statistical analysis, testing, collaboration"
"41432","senior data engineer visa ai as a service","United States","USD",109000,139000,"ai-jobs.net","phd",3,"Americas","United States","agile, big data, c++, data mining, distributed systems, golang, machine learning, phd, scrum, security, cloud computing, leadership, problem solving, testing, c, communication, travel"
"41443","software engineer data security","United States","USD",156000,225000,"ai-jobs.net",NA,5,"Americas","United States","architecture, aws, banking, blockchain, crypto, distributed systems, docker, engineering, finance, gcp, kubernetes, lambda, security, data security, terraform, c, open source"
"41542","data science intern causal inference with network interference summer","United States",NA,NA,NA,"ai-jobs.net","phd",1,"Americas","United States","airflow, big data, causal inference, computer science, economics, engineering, genetics, machine learning, phd, python, r, research, spark, sql, statistical modeling, data science, data engineering, statistics, scripting"
"41555","data scientist",NA,"USD",129000,185000,"ai-jobs.net",NA,NA,NA,NA,"apis, ci/cd, data analytics, data management, devops, gitlab, machine learning, nlp, nosql, python, security, sql, statistics, testing, data collection, data science, programming, automation, optimization, unstructured data, natural language processing, api"
"41563","senior pricing modelling analyst data scientist","United Kingdom","USD",129000,185000,"ai-jobs.net",NA,2,"Europe","United Kingdom","classification, clustering, computer science, data analysis, engineering, feature engineering, git, github, machine learning, mathematics, model deployment, model training, physics, python, pytorch, r, r&d, research, scikit learn, sql, statistics, tensorflow, testing, travel, data science, programming, predictive analytics, theano"
"41543","data scientist","United States","USD",140000,NA,"ai-jobs.net",NA,3,"Americas","United States","agile, aws, computer science, data quality, engineering, machine learning, ml infrastructure, ml models, mlops, monte carlo, oop, pandas, python, r, r&d, research, scikit learn, sdlc, statistics, programming, testing, optimization, data science, cloud computing"
"41530","stage data analyst power bi hf","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","excel, power bi, robotics, rpa, collaboration, sharepoint"
"41573","chief data architect","United States","USD",135000,195000,"ai-jobs.net",NA,15,"Americas","United States","architecture, engineering, etl, excel, machine learning, python, snowflake, collaboration, leadership, data modeling, data processing, data integration, data science, sql, curiosity, problem solving, communication"
"41527","data analyst hf en cdi a paris","France","USD",92000,130000,"ai-jobs.net",NA,NA,"Europe","France","apis, excel, php, power bi, python, sql, tableau"
"41526","game data analyst","Ireland","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Ireland","a/b testing, data analysis, engineering, mathematics, power bi, sql, tableau, vr, creativity, business acumen"
"41550","vp of data science","United States","USD",40000,230000,"ai-jobs.net","master",12,"Americas","United States","big data, business intelligence, computer science, data analysis, data governance, data management, data strategy, eda, engineering, excel, keras, machine learning, mathematics, privacy, python, pytorch, r, r&d, scikit learn, security, spacy, sql, statistics, tableau, data science, leadership, data collection, automation, risk modeling, programming, tensorflow, communication"
"41547","data science intern","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","data analysis, r, sas, data science, statistical analysis, communication, collaboration, problem solving"
"41522","job  senior data analyst sr brazil","Brazil","USD",92000,130000,"ai-jobs.net",NA,NA,"Americas","Brazil","agile, architecture, azure, business intelligence, data analytics, data mining, data pipelines, data visualization, data warehousing, elt, engineering, etl, excel, git, industrial, pipelines, power bi, privacy, python, r, research, scrum, security, sql, ssis, tableau, talend, testing, data science, data modeling, t sql, problem solving, scripting"
"41524","senior data analyst","United States","USD",92000,130000,"ai-jobs.net",NA,3,"Americas","United States","fintech, kpis, okr, research, sql, leadership, collaboration, tableau, communication, curiosity"
"41580","summer internship analytics engineer content business us","United States",NA,NA,NA,"ai-jobs.net","phd",NA,"Americas","United States","apis, bigquery, computer science, engineering, etl, phd, pipelines, python, research, spark, sql, stem, streaming, testing, data science, automation, collaboration, creativity"
"41487","senior machine learning engineer computer vision","Germany","USD",174000,275000,"ai-jobs.net","phd",NA,"Europe","Germany","aws, computer vision, deep learning, machine learning, mongodb, phd, postgresql, privacy, python, pytorch, research, rust, open source, collaboration, data collection, tensorflow"
"41498","senior sre data engineering","United States","USD",115000,180000,"ai-jobs.net","phd",7,"Americas","United States","agile, airflow, ansible, architecture, aws, ci/cd, cx, data warehouse, devops, docker, dynamodb, elasticsearch, elk, engineering, grafana, helm, kafka, kinesis, kubernetes, linux, looker, microservices, nosql, okr, pipelines, redshift, security, spark, tableau, terraform, testing, automation, collaboration, data engineering, communication"
"41525","data analyst tssci clearance","United States","USD",42000,60000,"ai-jobs.net","bachelor",4,"Americas","United States","agile, architecture, data analysis, data analytics, data governance, data mining, data visualization, machine learning, nonprofit, predictive modeling, research, security, statistics, unstructured data, statistical analysis, open source, cloud computing, programming"
"41528","senior data analyst mfd","Germany","USD",92000,130000,"ai-jobs.net",NA,3,"Europe","Germany","bigquery, data visualization, data warehouse, e commerce, flink, looker, python, sql, communication"
"41431","data engineer cib","Portugal","USD",95000,171000,"ai-jobs.net",NA,3,"Europe","Portugal","agile, banking, big data, devops, engineering, etl, excel, git, hadoop, hdfs, informatica, nosql, oracle, python, scrum, spark, data engineering, sql, optimization"
"41548","senior data scientist revenue acceleration recommendation remote americas","United States","USD",129000,185000,"ai-jobs.net",NA,NA,"Americas","United States","data pipelines, etl, excel, machine learning, ml models, oop, pipelines, python, data science, programming, sql"
"41551","data scientist tssci clearance","United States","USD",90000,173000,"ai-jobs.net","bachelor",NA,"Americas","United States","agile, architecture, big data, data analytics, data governance, data mining, data visualization, hadoop, machine learning, nonprofit, python, research, security, statistics, aggregation, statistical analysis, unstructured data, open source, cloud computing"
